,fecha_inicial,fecha_final,año_inicial,mes_inicial,dia_inicial,año_final,mes_final,dia_final,pais,ciudad,categoria_principal,categoria,proyecto_featured,descripcion_largo,descripcion_full_largo,titulo_largo,cant_creaciones_dueño,cant_faqs,cant_imagenes,cant_videos,cant_tiers,tier_promedio,tier_max,tier_min,duracion,moneda,objetivo_monto,objetivo_ratio,title,cotizacion,moneda_igual_pais,dia_semana_inicial,dia_semana_final,weekend_inicial,weekend_final,primera_quincena_inicial,primera_quincena_final,id,monto_obtenido,monto_obtenido_porcentaje,estado,exito
81,2019-04-01,2019-05-01,2019,4,1,2019,5,1,United States,Greenville,Fashion,Apparel,0,100,1384,30,1,0,11,0,5,57.8,125.0,12.0,30,USD,5500.0,183.333333333333,Kingdom Hearts Varsity Jackets,1.0,1,lunes,miércoles,0,0,1,1,2784,9030.0,1.6418,Funding Successful,success
82,2019-01-15,2019-02-12,2019,1,15,2019,2,12,United States,Pottstown,Comics,Anthologies,0,127,10479,32,1,0,19,0,14,154.285714285714,750.0,5.0,28,USD,6000.0,214.285714285714,RealmScapes: Heroes of the Realm,1.0,1,martes,martes,0,0,0,1,1996,6750.0,1.125,Funding Successful,success
83,2019-04-02,2019-05-02,2019,4,2,2019,5,2,United States,Princeton,Film & Video,Documentary,0,128,2588,8,1,0,2,1,5,156.0,500.0,10.0,30,USD,3000.0,100.0,Pine Mud,1.0,1,martes,jueves,0,0,1,1,2678,4158.0,1.386,Funding Successful,success
84,2019-02-10,2019-03-12,2019,2,10,2019,3,12,Spain,Barcelona,Fashion,Footwear,0,132,5795,59,1,0,68,1,12,88.3233,225.33765,1.13235,30,EUR,9058.8,341.92440600000003,"UaN-The wrong foot solution for happy, independent children",1.13235,1,domingo,martes,1,0,1,1,356,3282.68265,0.3624,Funding Unsuccessful,fail
85,2019-01-22,2019-02-09,2019,1,22,2019,2,9,United States,Cincinnati,Film & Video,Drama,0,60,1456,12,2,0,1,0,4,158.0,485.0,7.0,18,USD,900.0,50.0,White Coyote,1.0,1,martes,sábado,0,1,0,1,2315,1.0,0.0011,Funding Unsuccessful,fail
86,2019-03-12,2019-04-11,2019,3,12,2019,4,11,United Kingdom,Gateshead,Games,Tabletop Games,0,112,603,35,1,0,10,0,4,16.345,26.151999999999997,6.537999999999999,30,GBP,1307.6,56.9939253333333,Popplewood Miniatures Investigators,1.3076,1,martes,jueves,0,0,1,1,7407,2136.6184,1.6340000000000001,Funding Successful,success
87,2019-03-07,2019-04-01,2019,3,7,2019,4,1,United States,Blacksburg,Music,Electronic Music,0,49,951,15,1,0,0,1,4,5.75,10.0,1.0,25,USD,300.0,12.0,NEON TEARS - EP,1.0,1,jueves,lunes,0,0,1,1,6753,61.0,0.2033,Funding Unsuccessful,fail
88,2018-12-11,2019-02-07,2018,12,11,2019,2,7,United States,Brooklyn,Design,Product Design,0,131,53,54,1,11,24,1,6,1040.66666666667,5000.0,99.0,58,USD,15000.0,258.620689655172,ervét: A Two-Duvet Bedding System Designed for Couples,1.0,1,martes,jueves,0,0,1,1,2550,75949.0,5.0633,Funding Successful,success
89,2019-03-06,2019-04-14,2019,3,6,2019,4,14,Egypt,Cairo,Film & Video,Drama,0,69,248,6,2,0,0,1,7,247.14285714285703,700.0,10.0,39,USD,5000.0,128.205128205128,Flouka,1.0,0,miércoles,domingo,0,1,1,1,4895,321.0,0.0642,Cancelled by Creator,fail
90,2019-02-20,2019-04-21,2019,2,20,2019,4,21,Canada,Toronto,Crafts,Crafts,0,68,6527,45,1,12,89,1,10,161.9,435.0,1.0,60,USD,20000.0,333.33333333333303,THE RAW: Redefining Handcrafted Leather Goods,1.0,0,miércoles,domingo,0,1,0,0,3691,11909.0,0.5955,Funding Unsuccessful,fail
91,2019-03-20,2019-04-24,2019,3,20,2019,4,24,Austria,Vienna,Games,Playing Cards,0,50,1696,18,1,0,7,2,7,53.71066,150.84696,13.71336,35,EUR,3999.73,130.59461284,Zags playing cards,1.14278,0,miércoles,miércoles,0,0,0,0,3772,1930.1554199999998,0.4826,Funding Unsuccessful,fail
92,2019-03-18,2019-04-17,2019,3,18,2019,4,17,New Zeland,Auckland,Games,Video Games,0,130,506,58,3,0,1,1,8,103.75,500.0,5.0,30,USD,3000.0,100.0,Sky Tower Raid - A Clash Between Spelunky and Castlevania!,1.0,0,lunes,miércoles,0,0,0,0,4488,428.0,0.1427,Funding Unsuccessful,fail
93,2019-04-04,2019-04-28,2019,4,4,2019,4,28,United States,Fort Worth,Crafts,Crafts,0,69,793,21,1,0,5,0,10,51.4,135.0,1.0,24,USD,500.0,20.8333333333333,Fandom Pins: Series 1,1.0,1,jueves,domingo,0,1,1,0,3573,587.0,1.1740000000000002,Funding Successful,success
94,2019-02-10,2019-03-12,2019,2,10,2019,3,12,United Kingdom,Surrey,Theater,Musical,0,131,711,14,1,0,1,0,1,129.35399999999998,129.35399999999998,129.35399999999998,30,GBP,407465.1,17569.0801818,Face The Music,1.29354,1,domingo,martes,1,0,1,1,325,130.64754,0.0003,Funding Unsuccessful,fail
95,2019-04-04,2019-04-25,2019,4,4,2019,4,25,United States,Houston,Art,Illustration,0,135,1975,60,1,0,1,0,4,51.25,100.0,25.0,21,USD,2500.0,119.047619047619,Tarot Card Deck based on 1940's WPA Posters- Major and Minor,1.0,1,jueves,jueves,0,0,1,0,4058,1657.0,0.6628,Cancelled by Creator,fail
96,2019-02-18,2019-03-20,2019,2,18,2019,3,20,Germany,Berlin,Photography,Photobooks,0,118,1810,10,1,0,10,3,6,61.1666666666667,200.0,18.0,30,USD,4000.0,133.333333333333,RIVERVILLE,1.0,0,lunes,miércoles,0,0,0,0,5838,4125.0,1.0312,Funding Successful,success
97,2019-03-19,2019-04-18,2019,3,19,2019,4,18,United States,Los Angeles,Film & Video,Documentary,1,87,5272,41,1,1,15,1,16,1267.8125,10000.0,10.0,30,USD,50000.0,1666.66666666667,"GODDESS: The Fall and Rise of ""Showgirls""",1.0,1,martes,jueves,0,0,0,0,4508,55601.0,1.112,Funding Successful,success
98,2019-03-15,2019-04-07,2019,3,15,2019,4,7,United States,Fort Lauderdale,Design,Product Design,0,125,2758,29,1,11,17,1,5,16.0,44.0,1.0,23,USD,2000.0,86.9565217391304,treeify: this box grows trees,1.0,1,viernes,domingo,0,1,0,1,7202,151.0,0.0755,Funding Unsuccessful,fail
99,2019-02-11,2019-03-13,2019,2,11,2019,3,13,Netherlands,Utrecht,Games,Video Games,0,123,1771,16,1,0,1,0,2,15.7892,20.3004,11.277999999999999,30,EUR,4511.2,169.591045333333,Project Conquest,1.1278,1,lunes,miércoles,0,0,1,1,5302,73.307,0.0162,Cancelled by Creator,fail
100,2019-03-01,2019-04-10,2019,3,1,2019,4,10,Italy,Vicenza,Technology,Camera Equipment,0,95,3508,57,1,0,21,1,11,71.8756363636364,158.1264,5.688,40,EUR,35265.6,1002.953664,Inuk | the most versatile pocket-size video&photo support,1.1376,1,viernes,miércoles,0,0,1,1,7338,11710.4544,0.3321,Funding Unsuccessful,fail
101,2018-12-07,2019-02-05,2018,12,7,2019,2,5,United States,Fairbanks,Food,Food Trucks,0,135,1599,49,1,0,1,0,1,15.0,15.0,15.0,60,USD,20000.0,333.33333333333303,CubanTime: A diffrent option making the diffrence,1.0,1,viernes,martes,0,0,1,1,2380,22.0,0.0011,Funding Unsuccessful,fail
102,2019-01-06,2019-02-05,2019,1,6,2019,2,5,United States,Vancouver,Publishing,Fiction,0,131,4764,36,1,0,12,1,5,36.0,100.0,5.0,30,USD,3500.0,116.666666666667,Dragons' Destiny - A Fantasy Romance,1.0,1,domingo,martes,1,0,1,1,2421,774.0,0.2211,Funding Unsuccessful,fail
103,2019-03-24,2019-04-23,2019,3,24,2019,4,23,Canada,Halifax,Comics,Comics,0,135,1622,12,1,0,8,1,8,57.5,150.0,10.0,30,USD,5000.0,166.666666666667,Sister Mercy,1.0,0,domingo,martes,1,0,0,0,3852,5453.0,1.0906,Funding Successful,success
104,2019-02-25,2019-03-27,2019,2,25,2019,3,27,United States,Olympia,Games,Tabletop Games,1,73,2778,44,1,0,16,0,6,61.6666666666667,155.0,5.0,30,USD,750.0,25.0,Fall of Magic: Songs from the Axe and Fiddle,1.0,1,lunes,miércoles,0,0,0,0,6327,23054.0,30.7387,Funding Successful,success
105,2019-01-22,2019-02-21,2019,1,22,2019,2,21,United States,Las Vegas,Crafts,Crochet,0,125,2862,20,1,0,6,2,10,777.6,5500.0,5.0,30,USD,5000.0,166.666666666667,3D Crocheted Liahona,1.0,1,martes,jueves,0,0,0,0,1265,56.0,0.0112,Funding Unsuccessful,fail
106,2019-04-01,2019-05-04,2019,4,1,2019,5,4,United States,Los Angeles,Games,Tabletop Games,0,50,604,40,5,0,16,1,3,118.333333333333,300.0,20.0,33,USD,7000.0,212.121212121212,CITY – A card game for raging architects,1.0,1,lunes,sábado,0,1,1,1,2991,1042.0,0.1489,Cancelled by Creator,fail
107,2019-03-11,2019-04-30,2019,3,11,2019,4,30,Canada,Hamilton,Publishing,Nonfiction,0,117,1371,56,1,0,9,1,11,75.4545454545455,300.0,5.0,50,USD,1500.0,30.0,Monster Atlas volume 2: British Isles & Nordic countries,1.0,0,lunes,martes,0,0,1,0,3047,5546.0,3.6973,Funding Successful,success
108,2019-02-11,2019-03-19,2019,2,11,2019,3,19,Germany,Stuttgart,Design,Product Design,0,46,5751,33,1,0,15,1,4,48.77735,144.3584,1.1278,36,EUR,3383.4,105.994403333333,bambeautility: bamboo phone stand,1.1278,1,lunes,martes,0,0,1,0,5660,457.8868,0.1353,Funding Unsuccessful,fail
109,2019-02-06,2019-03-11,2019,2,6,2019,3,11,United Kingdom,Northampton,Technology,Technology,0,135,10671,57,1,0,1,0,6,352.6398,1293.3,1.2933,33,GBP,7759.8,304.113616363636,DIY solar-powered electric car with the range of a Tesla!,1.2933,1,miércoles,lunes,0,0,1,1,415,71.1315,0.0092,Funding Unsuccessful,fail
110,2019-03-20,2019-04-22,2019,3,20,2019,4,22,Canada,Montreal,Technology,3D Printing,0,86,4459,49,1,1,31,1,11,133.545454545455,970.0,1.0,33,USD,5000.0,151.51515151515198,NEFILATEK : A 100 % recycled 3D printing filament,1.0,0,miércoles,lunes,0,0,0,0,3717,5364.0,1.0728,Funding Successful,success
111,2019-03-04,2019-04-18,2019,3,4,2019,4,18,United States,Chandler,Music,Music,0,131,4328,36,1,0,1,1,6,310.0,1000.0,10.0,45,USD,4000.0,88.88888888888891,The Wolf I Fed - A New Jason Moon CD,1.0,1,lunes,jueves,0,0,1,0,4564,4109.0,1.0272,Funding Successful,success
112,2019-04-01,2019-04-26,2019,4,1,2019,4,26,Mexico,Mexico City,Film & Video,Shorts,0,103,1723,23,1,0,1,0,6,36.50815,83.4472,5.21545,25,MXN,1121.32175,2.339279008415,ARCÁNGEL / CORTOMETRAJE,0.05215449999999999,1,lunes,viernes,0,0,1,0,3751,62.53324549999999,0.0558,Funding Unsuccessful,fail
113,2019-02-11,2019-03-13,2019,2,11,2019,3,13,United States,Orlando,Art,Public Art,0,68,1462,29,1,0,1,0,1,25.0,25.0,25.0,30,USD,15000.0,500.0,Instagrammable Flower Gallery,1.0,1,lunes,miércoles,0,0,1,1,5269,2.0,0.0001,Funding Unsuccessful,fail
114,2019-03-21,2019-04-20,2019,3,21,2019,4,20,Denmark,Aalborg,Art,Installations,0,115,4582,19,1,0,12,1,3,11.264883333333302,21.803,1.09015,30,SEK,218.03,0.792284681666667,Create to integrate,0.10901500000000001,0,jueves,sábado,0,1,0,0,4320,44.260090000000005,0.203,Funding Unsuccessful,fail
115,2019-03-05,2019-04-19,2019,3,5,2019,4,19,United States,Dahlonega,Crafts,Woodworking,0,82,794,21,1,0,1,0,1,30.0,30.0,30.0,45,USD,3000.0,66.6666666666667,Black Bear Chalkboard,1.0,1,martes,viernes,0,0,1,0,4106,77.0,0.0257,Funding Unsuccessful,fail
116,2019-03-05,2019-04-04,2019,3,5,2019,4,4,United Kingdom,London,Photography,Photobooks,0,111,2638,52,1,0,4,1,9,61.3918666666667,328.885,2.63108,30,GBP,11182.09,490.349555953333,The Full Picture: The stories behind the photographs,1.31554,1,martes,jueves,0,0,1,1,6918,1774.6634600000002,0.1587,Cancelled by Creator,fail
117,2019-01-12,2019-02-14,2019,1,12,2019,2,14,United States,Cleveland,Publishing,Children's Books,0,135,4284,20,1,0,1,1,5,48.0,100.0,10.0,33,USD,4500.0,136.363636363636,Finding Emma's Heart,1.0,1,sábado,jueves,1,0,1,1,2106,976.0,0.2169,Funding Unsuccessful,fail
118,2019-03-05,2019-03-26,2019,3,5,2019,3,26,Mexico,Queretaro,Photography,Nature,0,28,1392,9,3,0,1,0,8,42.83235,103.836,5.1918,21,MXN,218.0556,0.5390957448,HDR world,0.05191799999999999,1,martes,martes,0,0,1,0,6212,0.986442,0.0045,Cancelled by Creator,fail
119,2019-01-15,2019-02-14,2019,1,15,2019,2,14,United States,Memphis,Games,Tabletop Games,0,43,2554,12,1,3,10,1,4,94.0,250.0,1.0,30,USD,10000.0,333.33333333333303,Charty Party,1.0,1,martes,jueves,0,0,0,1,2031,53649.0,5.3649,Funding Successful,success
120,2019-02-06,2019-03-27,2019,2,6,2019,3,27,Sweden,Kiruna,Design,Product Design,0,135,5433,60,1,13,47,1,5,1327.9474,4346.8,293.409,49,SEK,10867.0,24.100344693877503,Norrland Parka - World's Best Winter Coat With 20+ Feautures,0.10867,1,miércoles,miércoles,0,0,1,0,6291,197514.13653,18.1756,Funding Successful,success
121,2019-04-16,2019-05-02,2019,4,16,2019,5,2,United States,Los Angeles,Fashion,Apparel,0,105,1948,41,3,1,1,0,4,54.0,100.0,1.0,16,USD,2000.0,125.0,FFVII Cloud Strife Casual Cosplay Sweater,1.0,1,martes,jueves,0,0,0,1,2822,884.0,0.442,Funding Unsuccessful,fail
122,2019-03-19,2019-04-18,2019,3,19,2019,4,18,United States,San Francisco,Technology,Web,0,121,4459,40,1,0,9,1,7,240.14285714285703,1000.0,1.0,30,USD,5000.0,166.666666666667,Travelear: Mapping the World in 3D Audio,1.0,1,martes,jueves,0,0,0,0,4449,5211.0,1.0422,Funding Successful,success
123,2019-01-09,2019-03-10,2019,1,9,2019,3,10,Spain,Talavera de la Reina,Publishing,Fiction,0,98,2081,12,1,0,1,0,3,21.1827,34.6626,11.5542,60,EUR,4621.68,88.99969176,Saga No Hope,1.1554200000000001,1,miércoles,domingo,0,1,1,1,454,2.3108400000000002,0.0005,Funding Unsuccessful,fail
124,2019-01-18,2019-02-17,2019,1,18,2019,2,17,United States,Nashville,Art,Art,0,49,1406,31,1,0,1,1,12,338.33333333333303,3000.0,10.0,30,USD,15000.0,500.0,His Own Kickstarter Campaign #2,1.0,1,viernes,domingo,0,1,0,0,1636,15985.0,1.0657,Funding Successful,success
125,2019-02-19,2019-03-21,2019,2,19,2019,3,21,United States,Dallas,Games,Video Games,0,135,2584,14,1,0,40,1,8,26.375,70.0,1.0,30,USD,1000.0,33.3333333333333,Warped Reality,1.0,1,martes,jueves,0,0,0,0,5947,3447.0,3.447,Funding Successful,success
126,2019-02-20,2019-03-17,2019,2,20,2019,3,17,United Kingdom,Stroud,Music,Classical Music,0,26,2445,11,1,0,0,1,8,140.38712625,782.6460000000001,1.30441,25,GBP,1956.615,102.089126886,Border Land,1.30441,1,miércoles,domingo,0,1,0,0,5595,526.9816400000001,0.2693,Funding Unsuccessful,fail
127,2019-01-17,2019-02-16,2019,1,17,2019,2,16,United States,Floyd,Technology,Technology,0,43,2217,10,1,0,9,2,5,136.0,500.0,10.0,30,USD,2500.0,83.3333333333333,SpringShip,1.0,1,jueves,sábado,0,1,0,0,1672,2861.0,1.1444,Funding Successful,success
128,2019-03-06,2019-03-21,2019,3,6,2019,3,21,Italy,Florence,Games,Games,0,69,4690,25,1,0,23,0,5,86.65375,175.34375,1.13125,15,EUR,2262.5,170.630208333333,Cutiemals: Northern Clans,1.13125,1,miércoles,jueves,0,0,1,0,5870,84296.225,37.258,Funding Successful,success
129,2019-03-26,2019-04-25,2019,3,26,2019,4,25,United States,Phoenix,Design,Product Design,0,115,3870,44,1,0,0,1,10,1924.7,10000.0,5.0,30,USD,17000.0,566.666666666667,The Gobi X Off-Road Trailer by MOAB Trailers,1.0,1,martes,jueves,0,0,0,0,4027,336.0,0.0198,Funding Unsuccessful,fail
130,2019-01-20,2019-02-19,2019,1,20,2019,2,19,Netherlands,Goes,Music,Music,0,65,898,29,1,0,1,0,5,30.912256,113.648,1.13648,30,EUR,1704.72,64.57933952,Help me to create my first EP,1.13648,1,domingo,martes,1,0,0,0,1821,52.278079999999996,0.0307,Funding Unsuccessful,fail
131,2019-03-07,2019-04-06,2019,3,7,2019,4,6,United Kingdom,Carlisle,Photography,Photography,0,135,828,55,1,0,1,0,5,49.7344,130.88,6.544,30,GBP,654.4,28.5492906666667,University of Cumbria BA Photography annual degree show,1.3088,1,jueves,sábado,0,1,1,1,7059,675.3408,1.032,Funding Successful,success
132,2019-02-14,2019-03-16,2019,2,14,2019,3,16,United States,Coppell,Technology,Hardware,0,135,2585,29,1,0,0,1,2,475.0,600.0,350.0,30,USD,15000.0,500.0,Flip: Show off your dashboard,1.0,1,jueves,sábado,0,1,1,0,5533,609.0,0.0406,Funding Unsuccessful,fail
133,2019-02-12,2019-03-14,2019,2,12,2019,3,14,United Kingdom,London,Games,Puzzles,0,117,3239,28,1,1,7,1,6,49.630734999999994,122.46545,21.91487,30,GBP,6445.55,276.967432016667,404: Interactive Puzzle Book,1.28911,1,martes,jueves,0,0,1,1,5400,28624.68755,4.441,Funding Successful,success
134,2019-03-01,2019-03-31,2019,3,1,2019,3,31,United States,San Diego,Design,Design,0,127,10121,51,1,1,12,1,14,772.8571428571429,5500.0,10.0,30,USD,25000.0,833.333333333333,Kickstart Glamping in San Diego - Tree Tent Retreat,1.0,1,viernes,domingo,0,1,1,0,6556,27183.0,1.0873,Funding Successful,success
135,2019-01-30,2019-03-11,2019,1,30,2019,3,11,Denmark,Copenhagen,Design,Product Design,0,78,2100,36,1,0,8,1,10,79.362675,553.05,0.55305,40,SEK,718.965,1.98811796625,Magnificus: The Magnifying Glass Lid,0.11060999999999999,0,miércoles,lunes,0,0,0,1,410,738.76419,1.0275,Funding Successful,success
136,2019-02-04,2019-02-24,2019,2,4,2019,2,24,United Kingdom,London,Design,Product Design,0,54,1765,45,1,0,10,1,5,20.8448,44.2952,1.3028,20,GBP,1042.24,67.8915136,Quickstarter: YksiKaksi - Wrapping Lamp Shade,1.3028,1,lunes,domingo,0,1,1,0,949,135.4912,0.13,Funding Unsuccessful,fail
137,2019-02-08,2019-03-22,2019,2,8,2019,3,22,Ireland,Wexford,Games,Tabletop Games,0,128,3786,41,1,2,1,0,7,80.14757142857141,283.35,5.667000000000001,42,EUR,3966.9,107.04963000000001,Mountain Gremlin Games : Board Games Cafe,1.1334,1,viernes,viernes,0,0,1,0,5975,907.8534,0.2289,Funding Unsuccessful,fail
138,2019-03-02,2019-04-01,2019,3,2,2019,4,1,United Kingdom,Telford,Art,Illustration,0,73,1809,42,1,0,12,0,6,39.1867,105.67200000000001,6.6045,30,GBP,634.0319999999999,27.91642896,Friend or Foe! - A Fantasy Character Zine!,1.3209,1,sábado,lunes,1,0,1,1,6640,1005.2049,1.5854,Funding Successful,success
139,2019-03-19,2019-04-18,2019,3,19,2019,4,18,United Kingdom,London,Design,Graphic Design,0,101,1453,18,1,0,34,1,10,101.09454000000001,663.35,2.6534,30,GBP,1990.05,88.0066445,thiswayup.graphics,1.3267,1,martes,jueves,0,0,0,0,4754,2526.0368,1.2693,Funding Successful,success
140,2019-03-04,2019-03-26,2019,3,4,2019,3,26,United States,Seattle,Games,Tabletop Games,0,112,16379,37,1,5,49,0,5,78.6,299.0,1.0,22,USD,25000.0,1136.36363636364,Valeria: Card Kingdoms – Crimson Seas,1.0,1,lunes,martes,0,0,1,0,6191,108068.0,4.3227,Funding Successful,success
141,2018-12-28,2019-02-06,2018,12,28,2019,2,6,Germany,Bremen,Design,Product Design,0,119,1427,32,1,0,1,1,3,101.7893,113.2263,90.3523,40,EUR,11437.0,327.0124225,SIPOCK - Gym Bag and Travel Gear,1.1437,1,viernes,miércoles,0,0,0,1,2359,3036.5235,0.2655,Funding Unsuccessful,fail
142,2019-03-27,2019-05-01,2019,3,27,2019,5,1,United States,New Orleans,Film & Video,Action,0,68,782,43,1,0,5,1,8,71.25,200.0,5.0,35,USD,100.0,2.85714285714286,Attack on Toxic Island (B-movie Grindhouse),1.0,1,miércoles,miércoles,0,0,0,1,3164,250.0,2.5,Funding Successful,success
143,2019-01-16,2019-02-16,2019,1,16,2019,2,16,United States,Los Angeles,Technology,Hardware,0,135,4214,45,1,0,67,1,9,53.8888888888889,89.0,1.0,31,USD,1000.0,32.258064516129,TRILIGHT：A 7 in 1 car partner for all drivers,1.0,1,miércoles,sábado,0,1,0,0,1857,58875.0,58.875,Funding Successful,success
144,2019-03-08,2019-04-07,2019,3,8,2019,4,7,United Kingdom,Belfast,Design,Design,1,100,3986,14,1,0,18,1,3,141.01425,325.4175,32.54175,30,GBP,3905.01,169.43447889,Make Your Mark,1.30167,1,viernes,domingo,0,1,1,1,7188,4699.0287,1.2033,Funding Successful,success
145,2019-01-21,2019-03-12,2019,1,21,2019,3,12,United States,Dallas,Publishing,Fiction,0,97,532,25,1,0,2,1,8,57.0,250.0,1.0,50,USD,4000.0,80.0,The Wrong Roads Anthology,1.0,1,lunes,martes,0,0,0,1,371,4699.0,1.1747,Funding Successful,success
146,2019-03-06,2019-04-20,2019,3,6,2019,4,20,United States,Los Angeles,Film & Video,Documentary,1,132,4427,55,1,0,10,3,12,1655.0,10000.0,10.0,45,USD,50000.0,1111.11111111111,ANGELINA: MOTHERHOOD & POSTPARTUM DEPRESSION DOC/COMEDY,1.0,1,miércoles,sábado,0,1,1,0,4327,52443.0,1.0489,Funding Successful,success
147,2019-04-04,2019-05-04,2019,4,4,2019,5,4,United Kingdom,Suffolk,Food,Restaurants,0,69,5503,49,1,4,3,1,18,1061.25416666667,8498.75,6.5375,30,GBP,98062.5,4273.890625,Fire Station : Bakery//Cafe//Roastery//Restaurant,1.3075,1,jueves,sábado,0,1,1,1,2997,23714.1275,0.2418,Funding Unsuccessful,fail
148,2019-01-28,2019-03-04,2019,1,28,2019,3,4,Italy,Rome,Design,Product Design,0,65,5667,37,1,7,57,1,8,175.118775,306.2436,1.1427,35,EUR,22854.0,746.150451428572,Levia - Unique levitating marble lamp,1.1427,1,lunes,lunes,0,0,0,1,845,39025.4904,1.7076,Funding Successful,success
149,2019-04-19,2019-05-03,2019,4,19,2019,5,3,United States,Boca Raton,Games,Tabletop Games,0,132,7519,44,1,1,10,1,13,113.53846153846202,399.0,1.0,14,USD,1000.0,71.4285714285714,Inn of the Green Dragon 2 -Roleplaying Audio,1.0,1,viernes,viernes,0,0,0,1,2860,5118.0,5.118,Funding Successful,success
150,2019-01-25,2019-02-23,2019,1,25,2019,2,23,United States,Portland,Publishing,Publishing,0,78,1176,23,1,0,5,0,5,116.2,500.0,1.0,29,USD,3000.0,103.448275862069,#FunnyStuffMyGrampsSaid,1.0,1,viernes,sábado,0,1,0,0,1620,3049.0,1.0163,Funding Successful,success
151,2019-01-30,2019-03-21,2019,1,30,2019,3,21,Mexico,Mexico City,Film & Video,Film & Video,1,130,5769,30,1,0,10,1,5,46.54077,130.7325,7.84395,50,MXN,3137.58,3.2814694188,LOS CUERPOS QUE SE APAGAN/消える体,0.05229299999999999,1,miércoles,jueves,0,0,0,0,5793,3329.181552,1.0611,Funding Successful,success
152,2019-04-02,2019-05-02,2019,4,2,2019,5,2,United Kingdom,Edinburgh,Design,Product Design,0,62,7030,32,1,7,77,1,13,37.1595076923077,86.6382,1.3127,30,GBP,15752.4,689.272516,Page One - The Writer's Notebook,1.3127,1,martes,jueves,0,0,1,1,2725,23918.7067,1.5184,Funding Successful,success
153,2019-01-07,2019-02-06,2019,1,7,2019,2,6,United States,New York,Fashion,Apparel,0,135,2002,49,1,0,1,0,7,181.57142857142898,499.0,10.0,30,USD,18000.0,600.0,"Affordable, Custom-made, Fashion-forward Menswear",1.0,1,lunes,miércoles,0,0,1,1,2472,2515.0,0.1397,Funding Unsuccessful,fail
154,2019-01-18,2019-03-18,2019,1,18,2019,3,18,United States,Buffalo,Fashion,Apparel,0,112,3300,11,1,0,1,0,3,21.6666666666667,45.0,5.0,59,USD,1200.0,20.3389830508475,HoodiePatch,1.0,1,viernes,lunes,0,0,0,0,5657,1.0,0.0008,Cancelled by Creator,fail
155,2019-01-11,2019-02-11,2019,1,11,2019,2,11,Italy,Milan,Music,Rock,1,60,1415,30,1,1,5,1,6,260.897,1376.16,22.936,31,EUR,1376.16,50.9090415483871,"Chakra's first album: ""Victor""",1.1468,1,viernes,lunes,0,0,1,1,2215,1454.1424,1.0567,Funding Successful,success
156,2019-03-01,2019-03-31,2019,3,1,2019,3,31,Italy,Turin,Fashion,Fashion,0,123,2620,36,1,0,6,4,8,2000.754,9669.6,11.376,30,EUR,17064.0,647.06688,Age of Sirius: Decomposed collection,1.1376,1,viernes,domingo,0,1,1,0,6443,6377.3856,0.3737,Funding Unsuccessful,fail
157,2019-03-01,2019-04-14,2019,3,1,2019,4,14,Italy,Ivrea,Film & Video,Shorts,0,97,15392,23,1,0,4,1,9,358.344,1137.6,11.376,44,EUR,5688.0,147.060654545455,Il Carnevale della Vita,1.1376,1,viernes,domingo,0,1,1,1,4917,5957.6112,1.0474,Funding Successful,success
158,2019-03-04,2019-03-18,2019,3,4,2019,3,18,Germany,Berlin,Fashion,Footwear,0,113,2244,27,1,0,2,2,7,103.81452857142901,453.48,1.1337,14,EUR,17005.5,1377.08109642857,HOT STUFF Sneaker Guard PRO,1.1337,1,lunes,lunes,0,0,1,0,5594,403.5972,0.0237,Funding Unsuccessful,fail
159,2019-02-09,2019-02-16,2019,2,9,2019,2,16,Belgium,Aalst,Fashion,Fashion,0,58,2085,12,1,0,1,0,3,28.7202986666667,56.6848,1.1336959999999998,7,EUR,2834.24,459.023793005714,Grace Adorns,1.1336959999999998,1,sábado,sábado,1,1,1,0,1749,40.813056,0.0144,Funding Unsuccessful,fail
